date,hospital,wait_time
2023-06-12,SKH,8.84166666666667
2023-06-13,SKH,9.88333333333333
2023-06-14,SKH,7.925
2023-06-15,SKH,3.45833333333333
2023-06-16,SKH,4.6
2023-06-17,SKH,2.78333333333333
2023-06-18,SKH,2.35
2023-06-19,SKH,4.15833333333333
2023-06-20,SKH,4.92
2023-06-21,SKH,4.4
2023-06-22,SKH,3.49166666666667
2023-06-23,SKH,2.55
2023-06-24,SKH,2.13333333333333
2023-06-25,SKH,2.4
2023-06-26,SKH,4.2
2023-06-27,SKH,8.9
2023-06-28,SKH,6.69
2023-06-29,SKH,2.11666666666667
2023-06-30,SKH,2.21666666666667
2023-07-01,SKH,2.8
2023-07-02,SKH,5.53333333333333
2023-07-03,SKH,6.9
2023-07-04,SKH,13.3833333333333
2023-07-05,SKH,10.84
2023-07-06,SKH,16.66
2023-07-07,SKH,7.93333333333333
2023-07-08,SKH,4.65
2023-07-09,SKH,5.36666666666667
2023-07-10,SKH,18.8
2023-07-11,SKH,17.63
2023-07-12,SKH,7.75
2023-07-13,SKH,6.13
2023-07-14,SKH,5.84166666666667
2023-07-15,SKH,3.71666666666667
2023-07-16,SKH,2.64166666666667
2023-07-17,SKH,3.725
2023-07-18,SKH,6.64166666666667
2023-07-19,SKH,10.525
2023-07-20,SKH,4.86666666666667
2023-07-21,SKH,3.25
2023-07-22,SKH,2.63333333333333
2023-07-23,SKH,2.3
2023-07-24,SKH,5.21666666666667
2023-07-25,SKH,8.2
2023-07-26,SKH,13.4666666666667
2023-07-27,SKH,5.45833333333333
2023-07-28,SKH,6.83333333333333
2023-07-29,SKH,4.08333333333333
2023-07-30,SKH,5.53333333333333
2023-07-31,SKH,8.0
2023-08-01,SKH,12.25
2023-08-02,SKH,15.8166666666667
2023-08-03,SKH,12.6833333333333
2023-08-04,SKH,2.83333333333333
2023-08-05,SKH,1.81666666666667
2023-08-06,SKH,2.48333333333333
2023-08-07,SKH,4.725
2023-08-08,SKH,7.41666666666667
2023-08-09,SKH,3.13333333333333
2023-08-10,SKH,2.81666666666667
2023-08-11,SKH,6.11666666666667
2023-08-12,SKH,4.99166666666667
2023-08-13,SKH,5.3
2023-08-14,SKH,10.2833333333333
2023-08-15,SKH,10.8833333333333
2023-08-16,SKH,12.85
2023-08-17,SKH,6.48333333333333
2023-08-18,SKH,5.10833333333333
2023-08-19,SKH,2.2
2023-08-20,SKH,1.83333333333333
2023-08-21,SKH,2.11666666666667
2023-08-22,SKH,2.88333333333333
2023-08-23,SKH,2.15
2023-08-24,SKH,1.98333333333333
2023-08-25,SKH,2.53333333333333
2023-08-26,SKH,1.68333333333333
2023-08-27,SKH,1.76666666666667
2023-08-28,SKH,3.90833333333333
2023-08-29,SKH,4.84166666666667
2023-08-30,SKH,5.26666666666667
2023-08-31,SKH,5.23333333333333
2023-09-01,SKH,2.75833333333333
2023-09-02,SKH,3.05
2023-09-03,SKH,5.46666666666667
2023-09-04,SKH,13.05
2023-09-05,SKH,23.25
2023-09-06,SKH,19.1333333333333
2023-09-07,SKH,18.4083333333333
2023-09-08,SKH,11.3833333333333
2023-09-09,SKH,2.54166666666667
2023-09-10,SKH,2.71666666666667
2023-09-11,SKH,3.2
2023-09-12,SKH,7.15
2023-09-13,SKH,9.15
2023-09-14,SKH,5.2
2023-09-15,SKH,6.61666666666667
2023-09-16,SKH,6.36666666666667
2023-09-17,SKH,3.18333333333333
2023-09-18,SKH,6.50833333333333
2023-09-19,SKH,11.65
2023-09-20,SKH,15.65
2023-09-21,SKH,4.91666666666667
2023-09-22,SKH,2.1
2023-09-23,SKH,1.5
2023-09-24,SKH,1.54166666666667
2023-09-25,SKH,2.18333333333333
2023-09-26,SKH,2.13333333333333
2023-09-27,SKH,2.1
2023-09-28,SKH,3.18333333333333
2023-09-29,SKH,4.775
2023-09-30,SKH,4.35
2023-10-01,SKH,2.48333333333333
2023-10-02,SKH,3.36666666666667
2023-10-03,SKH,5.85833333333333
2023-10-04,SKH,5.33333333333333
2023-10-05,SKH,4.3
2023-10-06,SKH,4.18333333333333
2023-10-07,SKH,2.6
2023-10-08,SKH,2.925
2023-10-09,SKH,6.45
2023-10-10,SKH,8.96666666666667
2023-10-11,SKH,5.875
2023-10-12,SKH,3.11666666666667
2023-10-13,SKH,2.96666666666667
2023-10-14,SKH,2.19166666666667
2023-10-15,SKH,2.23333333333333
2023-10-16,SKH,7.73333333333333
2023-10-17,SKH,6.69166666666667
2023-10-18,SKH,7.26666666666667
2023-10-19,SKH,5.13333333333333
2023-10-20,SKH,4.06666666666667
2023-10-21,SKH,2.7
2023-10-22,SKH,3.19166666666667
2023-10-23,SKH,4.68333333333333
2023-10-24,SKH,5.98333333333333
2023-10-25,SKH,5.89166666666667
2023-10-26,SKH,3.96666666666667
2023-10-27,SKH,3.01666666666667
2023-10-28,SKH,1.75
2023-10-29,SKH,2.075
2023-10-30,SKH,3.28333333333333
2023-10-31,SKH,4.91666666666667
2023-11-01,SKH,5.28333333333333
2023-11-02,SKH,4.45
2023-11-03,SKH,3.13333333333333
2023-11-04,SKH,2.1
2023-11-05,SKH,2.39166666666667
2023-11-06,SKH,4.375
2023-11-07,SKH,3.16666666666667
2023-11-08,SKH,2.4
2023-11-09,SKH,2.46666666666667
2023-11-10,SKH,1.86666666666667
2023-11-11,SKH,1.83333333333333
2023-11-12,SKH,1.575
2023-11-13,SKH,1.4
2023-11-14,SKH,3.96666666666667
2023-11-15,SKH,5.275
2023-11-16,SKH,2.61666666666667
2023-11-17,SKH,1.875
2023-11-18,SKH,1.88333333333333
2023-11-19,SKH,1.70833333333333
2023-11-20,SKH,2.075
2023-11-21,SKH,2.6
2023-11-22,SKH,2.1
2023-11-23,SKH,2.03333333333333
2023-11-24,SKH,2.03333333333333
2023-11-25,SKH,1.925
2023-11-26,SKH,1.68333333333333
2023-11-27,SKH,3.0
2023-11-28,SKH,4.4
2023-11-29,SKH,5.66666666666667
2023-11-30,SKH,4.66666666666667
2023-12-01,SKH,2.85
2023-12-02,SKH,1.98333333333333
2023-12-03,SKH,2.33333333333333
2023-12-04,SKH,2.03333333333333
2023-12-05,SKH,3.25
2023-12-06,SKH,4.675
2023-12-07,SKH,4.575
2023-12-08,SKH,5.10833333333333
2023-12-09,SKH,2.46666666666667
2023-12-10,SKH,4.4
2023-12-11,SKH,7.98333333333333
2023-12-12,SKH,12.1083333333333
2023-12-13,SKH,13.5083333333333
2023-12-14,SKH,8.88333333333333
2023-12-15,SKH,6.18333333333333
2023-12-16,SKH,5.23333333333333
2023-12-17,SKH,5.51666666666667
2023-12-18,SKH,5.4
2023-12-19,SKH,7.61666666666667
2023-12-20,SKH,10.35
2023-12-21,SKH,4.725
2023-12-22,SKH,2.7
2023-12-23,SKH,1.9
2023-12-24,SKH,2.06666666666667
2023-12-25,SKH,3.16666666666667
2023-12-26,SKH,8.1
2023-12-27,SKH,8.71666666666667
2023-12-28,SKH,6.05
2023-12-29,SKH,5.9
2023-12-30,SKH,2.40833333333333
2023-12-31,SKH,1.85
2024-01-01,SKH,1.68333333333333
2024-01-02,SKH,2.93333333333333
2024-01-03,SKH,5.41666666666667
2024-01-04,SKH,9.68333333333333
2024-01-05,SKH,4.4
2024-01-06,SKH,2.55
2024-01-07,SKH,3.25
2024-01-08,SKH,4.375
2024-01-09,SKH,18.2833333333333
2024-01-10,SKH,7.81666666666667
2024-01-11,SKH,7.76666666666667
2024-01-12,SKH,5.1
2024-01-13,SKH,3.95833333333333
2024-01-14,SKH,2.95833333333333
2024-01-15,SKH,4.9
2024-01-16,SKH,6.41666666666667
2024-01-17,SKH,3.79166666666667
2024-01-18,SKH,4.94166666666667
2024-01-19,SKH,5.20833333333333
2024-01-20,SKH,2.425
2024-01-21,SKH,1.78333333333333
2024-01-22,SKH,3.23333333333333
2024-01-23,SKH,5.66666666666667
2024-01-24,SKH,8.45833333333333
2024-01-25,SKH,8.725
2024-01-26,SKH,4.79166666666667
2024-01-27,SKH,2.9
2024-01-28,SKH,2.63333333333333
2024-01-29,SKH,4.35
2024-01-30,SKH,8.6
2024-01-31,SKH,5.76666666666667
2024-02-01,SKH,3.9
2024-02-02,SKH,2.23333333333333
2024-02-03,SKH,1.86666666666667
2024-02-04,SKH,1.86666666666667
2024-02-05,SKH,2.56666666666667
2024-02-06,SKH,3.0
2024-02-07,SKH,1.78333333333333
2024-02-08,SKH,1.825
2024-02-09,SKH,1.41666666666667
2024-02-10,SKH,1.35
2024-02-11,SKH,1.50833333333333
2024-02-12,SKH,1.725
2024-02-13,SKH,2.2
2024-02-14,SKH,2.74166666666667
2024-02-15,SKH,2.46666666666667
2024-02-16,SKH,2.18333333333333
2024-02-17,SKH,1.65
2024-02-18,SKH,1.85
2024-02-19,SKH,2.75
2024-02-20,SKH,3.36666666666667
2024-02-21,SKH,3.76666666666667
2024-02-22,SKH,5.21666666666667
2024-02-23,SKH,2.2
2024-02-24,SKH,1.85
2024-02-25,SKH,2.40833333333333
2024-02-26,SKH,4.71666666666667
2024-02-27,SKH,7.61666666666667
2024-02-28,SKH,13.1333333333333
2024-02-29,SKH,13.3333333333333
2024-03-01,SKH,9.3
2024-03-02,SKH,2.55
2024-03-03,SKH,2.01666666666667
2024-03-04,SKH,2.66666666666667
2024-03-05,SKH,6.53333333333333
2024-03-06,SKH,5.95
2024-03-07,SKH,6.65
2024-03-08,SKH,3.36666666666667
2024-03-09,SKH,2.15
2024-03-10,SKH,2.8
2024-03-11,SKH,3.7
2024-03-12,SKH,4.16666666666667
2024-03-13,SKH,4.23333333333333
2024-03-14,SKH,2.81666666666667
2024-03-15,SKH,2.18333333333333
2024-03-16,SKH,1.925
2024-03-17,SKH,1.71666666666667
2024-03-18,SKH,2.48333333333333
2024-03-19,SKH,4.61666666666667
2024-03-20,SKH,4.36666666666667
2024-03-21,SKH,2.75
2024-03-22,SKH,1.91666666666667
2024-03-23,SKH,1.5
2024-03-24,SKH,1.7
2024-03-25,SKH,2.78333333333333
2024-03-26,SKH,5.1
2024-03-27,SKH,5.66666666666667
2024-03-28,SKH,3.98333333333333
2024-03-29,SKH,1.48333333333333
2024-03-30,SKH,2.4
2024-03-31,SKH,3.86666666666667
2024-04-01,SKH,8.56666666666667
2024-04-02,SKH,13.1666666666667
2024-04-03,SKH,12.95
2024-04-04,SKH,7.88333333333333
2024-04-05,SKH,3.6
2024-04-06,SKH,2.01666666666667
2024-04-07,SKH,1.36666666666667
2024-04-08,SKH,2.01666666666667
2024-04-09,SKH,2.11666666666667
2024-04-10,SKH,1.8
2024-04-11,SKH,2.56666666666667
2024-04-12,SKH,2.31666666666667
2024-04-13,SKH,2.26666666666667
2024-04-14,SKH,1.96666666666667
2024-04-15,SKH,3.85
2024-04-16,SKH,4.46666666666667
2024-04-17,SKH,3.53333333333333
2024-04-18,SKH,2.08333333333333
2024-04-19,SKH,2.75
2024-04-20,SKH,1.51666666666667
2024-04-21,SKH,1.46666666666667
2024-04-22,SKH,3.25
2024-04-23,SKH,5.13333333333333
2024-04-24,SKH,5.25
2024-04-25,SKH,7.88333333333333
2024-04-26,SKH,7.96666666666667
2024-04-27,SKH,6.9
2024-04-28,SKH,4.06666666666667
2024-04-29,SKH,9.76666666666667
2024-04-30,SKH,14.0166666666667
2024-05-01,SKH,4.61666666666667
2024-05-02,SKH,7.85
2024-05-03,SKH,18.7
2024-05-04,SKH,6.38333333333333
2024-05-05,SKH,4.46666666666667
2024-05-06,SKH,10.6833333333333
2024-05-07,SKH,10.3333333333333
2024-05-08,SKH,7.68333333333333
2024-05-09,SKH,10.9166666666667
2024-05-10,SKH,6.6
2024-05-11,SKH,6.66666666666667
2024-05-12,SKH,2.93333333333333
2024-05-13,SKH,5.46666666666667
2024-05-14,SKH,7.0
2024-05-15,SKH,4.0
2024-05-16,SKH,3.7
2024-05-17,SKH,4.15
2024-05-18,SKH,1.98333333333333
2024-05-19,SKH,2.36666666666667
2024-05-20,SKH,4.28333333333333
2024-05-21,SKH,6.35
2024-05-22,SKH,6.48333333333333
2024-05-23,SKH,4.35
2024-05-24,SKH,8.31666666666667
2024-05-25,SKH,6.03333333333333
2024-05-26,SKH,3.06666666666667
2024-05-27,SKH,4.43333333333333
2024-05-28,SKH,9.91666666666667
2024-05-29,SKH,11.05
2024-05-30,SKH,11.1333333333333
2024-05-31,SKH,9.23333333333333
2024-06-01,SKH,4.36666666666667
2024-06-02,SKH,5.16666666666667
2024-06-03,SKH,16.1833333333333
2024-06-04,SKH,13.5666666666667
2024-06-05,SKH,12.3
2024-06-06,SKH,12.0
2024-06-07,SKH,5.76666666666667
2024-06-08,SKH,2.98333333333333
2024-06-09,SKH,5.26666666666667
2024-06-10,SKH,4.16666666666667
2024-06-11,SKH,13.4833333333333
2024-06-12,SKH,20.9833333333333
2024-06-13,SKH,8.36666666666667
2024-06-14,SKH,7.26666666666667
2024-06-15,SKH,2.45
2024-06-16,SKH,2.2
2024-06-17,SKH,2.01666666666667
2024-06-18,SKH,3.65
2024-06-19,SKH,13.25
2024-06-20,SKH,15.9833333333333
2024-06-21,SKH,19.8833333333333
2024-06-22,SKH,8.05
2024-06-23,SKH,2.63333333333333
2024-06-24,SKH,3.66666666666667
2024-06-25,SKH,7.43333333333333
2024-06-26,SKH,7.15
2024-06-27,SKH,5.11666666666667
2024-06-28,SKH,5.02
2024-06-29,SKH,2.97
2024-06-30,SKH,3.35
2024-07-01,SKH,6.28333333333333
2024-07-02,SKH,5.08333333333333
2024-07-03,SKH,7.55
2024-07-04,SKH,9.68333333333333
2024-07-05,SKH,7.33333333333333
2024-07-06,SKH,7.4
2024-07-07,SKH,11.3166666666667
2024-07-08,SKH,5.93333333333333
2024-07-09,SKH,15.6666666666667
2024-07-10,SKH,14.35
2024-07-11,SKH,7.28333333333333
2024-07-12,SKH,4.0
2024-07-13,SKH,2.55
2024-07-14,SKH,2.66666666666667
2024-07-15,SKH,5.43333333333333
2024-07-16,SKH,8.93333333333333
2024-07-17,SKH,7.7
2024-07-18,SKH,9.1
2024-07-19,SKH,4.08333333333333
2024-07-20,SKH,4.1
2024-07-21,SKH,15.7
2024-07-22,SKH,8.033
2024-07-23,SKH,9.467
2024-07-24,SKH,7.5
2024-07-25,SKH,6.133
2024-07-26,SKH,6.633
2024-07-27,SKH,3.65
2024-07-28,SKH,3.0
2024-07-29,SKH,7.73333333333333
2024-07-30,SKH,12.9833333333333
2024-07-31,SKH,16.4833333333333
2024-08-01,SKH,17.35
2024-08-02,SKH,15.0416666666667
2024-08-03,SKH,7.06666666666667
2024-08-04,SKH,9.32
2024-08-05,SKH,4.22
2024-08-06,SKH,4.76
2024-08-07,SKH,3.02
2024-08-08,SKH,2.3
2024-08-09,SKH,1.63
2024-08-10,SKH,1.77
2024-08-11,SKH,3.383
2024-08-12,SKH,5.483
2024-08-13,SKH,7.483
2024-08-14,SKH,5.117
2024-08-15,SKH,5.583
2024-08-16,SKH,3.59
2024-08-17,SKH,1.9
2024-08-18,SKH,1.983
2024-08-19,SKH,4.567
2024-08-20,SKH,6.017
2024-08-21,SKH,6.183
2024-08-22,SKH,8.017
2024-08-23,SKH,5.2
2024-08-24,SKH,7.383
2024-08-25,SKH,3.6
2024-08-26,SKH,6.56666666666667
2024-08-27,SKH,8.3
2024-08-28,SKH,3.13333333333333
2024-08-29,SKH,1.78333333333333
2024-08-30,SKH,1.65
2024-08-31,SKH,1.51666666666667
2024-09-01,SKH,1.28333333333333
2024-09-02,SKH,2.83333333333333
2024-09-03,SKH,2.35
2024-09-04,SKH,2.43333333333333
2024-09-05,SKH,1.98333333333333
2024-09-06,SKH,2.35
2024-09-07,SKH,1.7
2024-09-08,SKH,2.28333333333333
2024-09-09,SKH,3.2
2024-09-10,SKH,4.43333333333333
2024-09-11,SKH,3.81666666666667
2024-09-12,SKH,2.88333333333333
2024-09-13,SKH,2.65
2024-09-14,SKH,2.15
2024-09-15,SKH,1.71666666666667
2024-09-16,SKH,2.7
2024-09-17,SKH,3.46666666666667
2024-09-18,SKH,3.75
2024-09-19,SKH,2.66666666666667
2024-09-20,SKH,1.75
2024-09-21,SKH,1.76666666666667
2024-09-22,SKH,1.94166666666667
2024-09-23,SKH,2.96666666666667
2024-09-24,SKH,4.075
2024-09-25,SKH,3.88333333333333
2024-09-26,SKH,4.06666666666667
2024-09-27,SKH,2.31666666666667
2024-09-28,SKH,2.58333333333333
2024-09-29,SKH,2.36666666666667
2024-09-30,SKH,2.90833333333333
2024-10-01,SKH,6.33333333333333
2024-10-02,SKH,8.7
2024-10-03,SKH,5.63333333333333
2024-10-04,SKH,2.28333333333333
2024-10-05,SKH,1.98333333333333
2024-10-06,SKH,2.01666666666667
2024-10-07,SKH,2.81666666666667
2024-10-08,SKH,2.55
2024-10-09,SKH,2.48333333333333
2024-10-10,SKH,3.36666666666667
2024-10-11,SKH,2.19166666666667
2024-10-12,SKH,1.825
2024-10-13,SKH,1.86666666666667
2024-10-14,SKH,4.075
2024-10-15,SKH,4.59166666666667
2024-10-16,SKH,3.71666666666667
2024-10-17,SKH,2.73
2024-10-18,SKH,2.33333333333333
2024-10-19,SKH,1.61666666666667
2024-10-20,SKH,1.85
2024-10-21,SKH,2.125
2024-10-22,SKH,5.3
2024-10-23,SKH,5.51666666666667
2024-10-24,SKH,4.43333333333333
2024-10-25,SKH,6.53333333333333
2024-10-26,SKH,3.70833333333333
2024-10-27,SKH,3.25
2024-10-28,SKH,4.96666666666667
2024-10-29,SKH,6.45
2024-10-30,SKH,4.46666666666667
2024-10-31,SKH,2.33333333333333
2024-11-01,SKH,2.31666666666667
2024-11-02,SKH,2.13333333333333
2024-11-03,SKH,2.43333333333333
2024-11-04,SKH,3.88333333333333
2024-11-05,SKH,3.65
2024-11-06,SKH,2.96666666666667
2024-11-07,SKH,2.51666666666667
2024-11-08,SKH,1.85
2024-11-09,SKH,1.44166666666667
2024-11-10,SKH,1.61666666666667
2024-11-11,SKH,2.26666666666667
2024-11-12,SKH,2.53333333333333
2024-11-13,SKH,2.375
2024-11-14,SKH,1.98333333333333
2024-11-15,SKH,2.15
2024-11-16,SKH,1.59166666666667
2024-11-17,SKH,1.79166666666667
2024-11-18,SKH,2.51666666666667
2024-11-19,SKH,2.2
2024-11-20,SKH,2.33333333333333
2024-11-21,SKH,1.85833333333333
2024-11-22,SKH,1.88333333333333
2024-11-23,SKH,1.56666666666667
2024-11-24,SKH,1.51666666666667
2024-11-25,SKH,2.71666666666667
2024-11-26,SKH,2.875
2024-11-27,SKH,3.13333333333333
2024-11-28,SKH,3.26666666666667
2024-11-29,SKH,2.44166666666667
2024-11-30,SKH,1.85
2024-12-01,SKH,1.86666666666667
2024-12-02,SKH,3.93333333333333
2024-12-03,SKH,4.55
2024-12-04,SKH,4.0
2024-12-05,SKH,3.0
2024-12-06,SKH,2.28333333333333
2024-12-07,SKH,2.05
2024-12-08,SKH,2.44166666666667
2024-12-09,SKH,3.88333333333333
2024-12-10,SKH,8.63333333333333
2024-12-11,SKH,3.86666666666667
2024-12-12,SKH,4.725
2024-12-13,SKH,3.11666666666667
2024-12-14,SKH,2.21666666666667
2024-12-15,SKH,2.15
2024-12-16,SKH,6.3
2024-12-17,SKH,5.56666666666667
2024-12-18,SKH,4.49166666666667
2024-12-19,SKH,5.4
2024-12-20,SKH,2.96666666666667
2024-12-21,SKH,2.26666666666667
2024-12-22,SKH,2.18333333333333
2024-12-23,SKH,3.09166666666667
2024-12-24,SKH,4.31666666666667
2024-12-25,SKH,2.88333333333333
2024-12-26,SKH,2.8
2024-12-27,SKH,3.04166666666667
2024-12-28,SKH,2.73333333333333
2024-12-29,SKH,2.6
2024-12-30,SKH,5.16666666666667
2024-12-31,SKH,3.11666666666667
2025-01-01,SKH,1.71666666666667
2025-01-02,SKH,3.50833333333333
2025-01-03,SKH,4.13333333333333
2025-01-04,SKH,2.11666666666667
2025-01-05,SKH,2.7
2025-01-06,SKH,6.425
2025-01-07,SKH,10.3
2025-01-08,SKH,11.3833333333333
2025-01-09,SKH,4.19166666666667
2025-01-10,SKH,3.05
2025-01-11,SKH,1.59166666666667
2025-01-12,SKH,2.13333333333333
2025-01-13,SKH,2.66666666666667
2025-01-14,SKH,2.65
2025-01-15,SKH,2.18333333333333
2025-01-16,SKH,1.80833333333333
2025-01-17,SKH,1.86666666666667
2025-01-18,SKH,1.75
2025-01-19,SKH,2.11666666666667
2025-01-20,SKH,2.76666666666667
2025-01-21,SKH,4.55
2025-01-22,SKH,3.65
2025-01-23,SKH,2.83333333333333
2025-01-24,SKH,2.5
2025-01-25,SKH,1.59166666666667
2025-01-26,SKH,1.55833333333333
2025-01-27,SKH,2.16666666666667
2025-01-28,SKH,1.46666666666667
2025-01-29,SKH,1.45
2025-01-30,SKH,1.79166666666667
2025-01-31,SKH,2.29166666666667
2025-02-01,SKH,1.73333333333333
2025-02-02,SKH,2.44166666666667
2025-02-03,SKH,3.50833333333333
2025-02-04,SKH,9.03333333333333
2025-02-05,SKH,9.25
2025-02-06,SKH,6.31666666666667
2025-02-07,SKH,7.1
2025-02-08,SKH,5.1
2025-02-09,SKH,4.375
2025-02-10,SKH,10.9333333333333
2025-02-11,SKH,12.6416666666667
2025-02-12,SKH,11.3916666666667
2025-02-13,SKH,5.98333333333333
2025-02-14,SKH,3.7
2025-02-15,SKH,1.8
2025-02-16,SKH,2.6
2025-02-17,SKH,5.54166666666667
2025-02-18,SKH,11.9333333333333
2025-02-19,SKH,7.33333333333333
2025-02-20,SKH,5.36666666666667
2025-02-21,SKH,4.85
2025-02-22,SKH,2.95
2025-02-23,SKH,3.74166666666667
2025-02-24,SKH,4.63333333333333
2025-02-25,SKH,5.88333333333333
2025-02-26,SKH,9.275
2025-02-27,SKH,7.2
2025-02-28,SKH,4.15
2025-03-01,SKH,2.54166666666667
2025-03-02,SKH,2.225
2025-03-03,SKH,3.93333333333333
2025-03-04,SKH,5.05
2025-03-05,SKH,5.43333333333333
2025-03-06,SKH,4.81666666666667
2025-03-07,SKH,3.1
2025-03-08,SKH,2.35
2025-03-09,SKH,2.225
2025-03-10,SKH,3.28333333333333
2025-03-11,SKH,6.21666666666667
2025-03-12,SKH,10.8583333333333
2025-03-13,SKH,9.46666666666667
2025-03-14,SKH,7.03333333333333
2025-03-15,SKH,3.03333333333333
2025-03-16,SKH,2.93333333333333
2025-03-17,SKH,4.2
2025-03-18,SKH,5.16666666666667
2025-03-19,SKH,5.53333333333333
2025-03-20,SKH,4.55833333333333
2025-03-21,SKH,3.78333333333333
2025-03-22,SKH,2.73333333333333
2025-03-23,SKH,1.55
2025-03-24,SKH,2.43333333333333
2025-03-25,SKH,2.93333333333333
2025-03-26,SKH,1.7
2025-03-27,SKH,1.425
2025-03-28,SKH,1.525
2025-03-29,SKH,1.48333333333333
2025-03-30,SKH,1.38333333333333
2025-03-31,SKH,1.48333333333333
2025-04-01,SKH,2.36666666666667
2025-04-02,SKH,3.05
2025-04-03,SKH,2.26666666666667
2025-04-04,SKH,2.125
2025-04-05,SKH,1.55
2025-04-06,SKH,1.99166666666667
2025-04-07,SKH,2.78333333333333
2025-04-08,SKH,3.48333333333333
2025-04-09,SKH,3.375
2025-04-10,SKH,2.7
2025-04-11,SKH,2.56666666666667
2025-04-12,SKH,2.63333333333333
2025-04-13,SKH,2.34166666666667
2025-04-14,SKH,3.86666666666667
2025-04-15,SKH,6.425
2025-04-16,SKH,5.06666666666667
2025-04-17,SKH,6.31666666666667
2025-04-18,SKH,5.28333333333333
2025-04-19,SKH,1.86666666666667
2025-04-20,SKH,2.25833333333333
2025-04-21,SKH,5.2
2025-04-22,SKH,6.99166666666667
2025-04-23,SKH,6.06666666666667
2025-04-24,SKH,5.48333333333333
2025-04-25,SKH,3.125
2025-04-26,SKH,2.93333333333333
2025-04-27,SKH,2.55
2025-04-28,SKH,6.71666666666667
2025-04-29,SKH,6.46666666666667
2025-04-30,SKH,6.81666666666667
2025-05-01,SKH,4.51666666666667
2025-05-02,SKH,3.525
2025-05-03,SKH,2.73333333333333
2025-05-04,SKH,3.04166666666667
2025-05-05,SKH,6.025
2025-05-06,SKH,17.2666666666667
2025-05-07,SKH,16.8916666666667
2025-05-08,SKH,11.5083333333333
2025-05-09,SKH,6.98333333333333
2025-05-10,SKH,5.45
2025-05-11,SKH,3.03333333333333
2025-05-12,SKH,4.95
2025-05-13,SKH,5.3
2025-05-14,SKH,14.5833333333333
2025-05-15,SKH,7.5
2025-05-16,SKH,12.9333333333333
2025-05-17,SKH,7.18333333333333
2025-05-18,SKH,8.08333333333333
2025-05-19,SKH,12.9916666666667
2025-05-20,SKH,12.4333333333333
2025-05-21,SKH,13.125
2025-05-22,SKH,7.14166666666667
2025-05-23,SKH,6.83333333333333
2025-05-24,SKH,7.18333333333333
2025-05-25,SKH,9.63333333333333
2025-05-26,SKH,16.075
2025-05-27,SKH,18.9666666666667
2025-05-28,SKH,14.2833333333333
2025-05-29,SKH,8.06666666666667
2025-05-30,SKH,5.075
2025-05-31,SKH,2.88333333333333
2025-06-01,SKH,3.05
2025-06-02,SKH,5.4
2025-06-03,SKH,10.0166666666667
2025-06-04,SKH,9.85
2025-06-05,SKH,9.18333333333333
2025-06-06,SKH,14.3
2025-06-07,SKH,5.31666666666667
2023-01-01,TTSH,3.78
2023-01-02,TTSH,4.359999999999999
2023-01-03,TTSH,4.885
2023-01-04,TTSH,6.9
2023-01-05,TTSH,4.97
2023-01-06,TTSH,4.85
2023-01-07,TTSH,5.07
2023-01-08,TTSH,4.824999999999999
2023-01-09,TTSH,5.4399999999999995
2023-01-10,TTSH,6.73
2023-01-11,TTSH,6.825
2023-01-12,TTSH,4.63
2023-01-13,TTSH,5.17
2023-01-14,TTSH,4.085
2023-01-15,TTSH,3.865
2023-01-16,TTSH,5.18
2023-01-17,TTSH,4.77
2023-01-18,TTSH,3.58
2023-01-19,TTSH,3.775
2023-01-20,TTSH,3.7
2023-01-21,TTSH,3.1
2023-01-22,TTSH,3.32
2023-01-23,TTSH,3.0
2023-01-24,TTSH,4.3
2023-01-25,TTSH,4.92
2023-01-26,TTSH,4.33
2023-01-27,TTSH,5.6
2023-01-28,TTSH,4.62
2023-01-29,TTSH,3.78
2023-01-30,TTSH,4.73
2023-01-31,TTSH,5.13
2023-02-01,TTSH,5.15
2023-02-02,TTSH,4.97
2023-02-03,TTSH,5.65
2023-02-04,TTSH,4.835
2023-02-05,TTSH,4.02
2023-02-06,TTSH,7.165
2023-02-07,TTSH,8.58
2023-02-08,TTSH,6.5
2023-02-09,TTSH,7.02
2023-02-10,TTSH,5.925
2023-02-11,TTSH,3.6
2023-02-12,TTSH,4.85
2023-02-13,TTSH,6.33
2023-02-14,TTSH,8.25
2023-02-15,TTSH,7.25
2023-02-16,TTSH,5.58
2023-02-17,TTSH,5.52
2023-02-18,TTSH,4.42
2023-02-19,TTSH,4.8
2023-02-20,TTSH,7.17
2023-02-21,TTSH,6.325
2023-02-22,TTSH,5.37
2023-02-23,TTSH,4.875
2023-02-24,TTSH,5.115
2023-02-25,TTSH,4.95
2023-02-26,TTSH,4.25
2023-02-27,TTSH,6.195
2023-02-28,TTSH,6.22
2023-03-01,TTSH,5.78
2023-03-02,TTSH,5.4
2023-03-03,TTSH,4.875
2023-03-04,TTSH,4.15
2023-03-05,TTSH,3.63
2023-03-06,TTSH,4.6850000000000005
2023-03-07,TTSH,5.38
2023-03-08,TTSH,5.285
2023-03-09,TTSH,5.07
2023-03-10,TTSH,5.82
2023-03-11,TTSH,3.98
2023-03-12,TTSH,4.6899999999999995
2023-03-13,TTSH,9.08
2023-03-14,TTSH,6.37
2023-03-15,TTSH,6.67
2023-03-16,TTSH,6.28
2023-03-17,TTSH,4.77
2023-03-18,TTSH,4.140000000000001
2023-03-19,TTSH,4.6
